STATE,year,month,rain_mm,Temperature_Celsius,Humidity_%,Dewpoint,Pressure_hPa,Wind Speed_m/s,Soil Moisture
Dadraand Nagar Haveli,2014,3,4.094970465,24.93225806,46.25806452,10.00967742,10.12964516,10.59677419,0.268483871
Dadraand Nagar Haveli,2014,4,0,27.77666667,44.83333333,12.84666667,10.10813333,7.49,0.259366667
Dadraand Nagar Haveli,2014,5,20.72685814,25.85806452,65.74193548,18.01290323,10.09196774,8.983870968,0.371645161
Dadraand Nagar Haveli,2014,6,5.28737019,24.52333333,72.1,18.78333333,10.08136667,15.55333333,0.3834
Dadraand Nagar Haveli,2014,7,165.9157431,22.55483871,77.70967742,18.21935484,10.09319355,19.29573136,0.423677419
Dadraand Nagar Haveli,2014,8,227.8708138,22.12580645,81.61290323,18.63548387,10.09732258,14.11290323,0.468290323
Dadraand Nagar Haveli,2014,9,6.823467731,22.42333333,79.6,18.46,10.1079,12.30666667,0.446
Dadraand Nagar Haveli,2014,10,68.67472869,22.13548387,82.06451613,18.60322581,10.12403226,7.958064516,0.466774194
Dadraand Nagar Haveli,2014,11,0,20.88333333,72.2,15.03666667,10.13436667,9.82,0.392066667
Dadraand Nagar Haveli,2014,12,0.79381372,20.74516129,70.74193548,14.51612903,10.13993548,9.648387097,0.325774194
Dadraand Nagar Haveli,2015,1,0.550490201,20.78709677,63.74193548,12.49677419,10.14996774,9.151612903,0.282774194
Dadraand Nagar Haveli,2015,2,0,22.33928571,49.60714286,9.110714286,10.14182143,9.835714286,0.2515
Dadraand Nagar Haveli,2015,3,13.68064728,25.00645161,52.48387097,12.4,10.13545161,9.603225806,0.281354839
Dadraand Nagar Haveli,2015,4,0,25.38333333,65.13333333,17.41666667,10.1132,6.386666667,0.349066667
Dadraand Nagar Haveli,2015,5,1.267810106,25.16451613,73.51612903,19.51612903,10.09719355,8.338709677,0.397903226
Dadraand Nagar Haveli,2015,6,29.21226597,23.28666667,79.1,19.22666667,10.0886,15.95,0.444166667
Dadraand Nagar Haveli,2015,7,132.5532874,22.98064516,77,18.41290323,10.09909677,16.19354839,0.404129032
Dadraand Nagar Haveli,2015,8,93.27776703,22.72580645,79.38709677,18.71612903,10.10412903,13.38709677,0.456516129
Dadraand Nagar Haveli,2015,9,108.9246464,22.77666667,79.23333333,18.7,10.10816667,10.16,0.433566667
Dadraand Nagar Haveli,2015,10,0,22.72580645,75.41935484,17.57419355,10.13122581,8.490322581,0.401096774
Dadraand Nagar Haveli,2015,11,0,20.65666667,85.5,17.84,10.13133333,10.48333333,0.4611
Dadraand Nagar Haveli,2015,12,4.159130454,20.46451613,76.77419355,15.67096774,10.15474194,10.17741935,0.392354839
Dadraand Nagar Haveli,2016,1,0,20.51612903,63.90322581,12.33225806,10.15696774,9.170967742,0.273258065
Dadraand Nagar Haveli,2016,2,0,23.44482759,54.27586207,12.26206897,10.14586207,9.7,0.252965517
Dadraand Nagar Haveli,2016,3,3.997751832,26.26774194,50.80645161,13.58064516,10.12970968,8.3,0.253290323
Dadraand Nagar Haveli,2016,4,0,28.11419634,47.43333333,15.07,10.10213333,7.58,0.2532
Dadraand Nagar Haveli,2016,5,0,26.22580645,67.16129032,18.83870968,10.093,9.080645161,0.371806452
Dadraand Nagar Haveli,2016,6,11.66899651,22.76666667,82.4,19.42,10.0902,15.01666667,0.467766667
Dadraand Nagar Haveli,2016,7,62.92107904,22.22258065,82.64516129,18.97741935,10.09287097,15.58064516,0.471612903
Dadraand Nagar Haveli,2016,8,388.7234045,22.5,78.22580645,18.33225806,10.0966129,15.76129032,0.420645161
Dadraand Nagar Haveli,2016,9,24.79933357,22.3,78,18.07333333,10.10236667,13.98666667,0.417933333
Dadraand Nagar Haveli,2016,10,64.55838639,23.13870968,63.25806452,15.07741935,10.11174194,8.483870968,0.338096774
Dadraand Nagar Haveli,2016,11,0,22.73666667,55.23333333,11.80666667,10.13086667,9.63,0.264266667
Dadraand Nagar Haveli,2016,12,0,20.42903226,67.09677419,13,10.13809677,10.53548387,0.350903226
Dadraand Nagar Haveli,2017,1,0,20.82258065,62.64516129,12.34516129,10.14825806,11.90645161,0.291967742
Dadraand Nagar Haveli,2017,2,0,22.44285714,48.17857143,8.896428571,10.14660714,12.64285714,0.265178571
Dadraand Nagar Haveli,2017,3,1.89945507,25.93870968,49.74193548,12.64193548,10.11706452,10.40645161,0.256225806
Dadraand Nagar Haveli,2017,4,1.936769724,27.79333333,49.33333333,14.77333333,10.1026,9.16,0.247433333
Dadraand Nagar Haveli,2017,5,2.829593778,26.21612903,66.16129032,18.75806452,10.09535484,10.14516129,0.359129032
Dadraand Nagar Haveli,2017,6,52.25274926,23.39333333,78.63333333,19.28333333,10.09016667,16.76666667,0.432466667
Dadraand Nagar Haveli,2017,7,174.8066305,23.56129032,73.77419355,18.28387097,10.09612903,17.73225806,0.366225806
Dadraand Nagar Haveli,2017,8,85.52430166,22.96129032,80.29032258,19.11935484,10.08658065,13.75483871,0.436677419
Dadraand Nagar Haveli,2017,9,0,22.73666667,83.83333333,19.68333333,10.09933333,10.60333333,0.477866667
Dadraand Nagar Haveli,2017,10,66.23972815,22.35806452,80.96774194,18.64516129,10.10470968,8.577419355,0.452483871
Dadraand Nagar Haveli,2017,11,0,21.68333333,77.26666667,17.13333333,10.12243333,12.38333333,0.356866667
Dadraand Nagar Haveli,2017,12,27.30581856,20.66774194,70.51612903,14.23548387,10.14403226,12.48064516,0.297
Dadraand Nagar Haveli,2018,1,0,20.90967742,59.93548387,11.65483871,10.1336129,11.26774194,0.254516129
Dadraand Nagar Haveli,2018,2,0,22.16071429,53.39285714,10.15,10.14196429,12.28214286,0.279285714
Dadraand Nagar Haveli,2018,3,0,24.85806452,50.64516129,11.70645161,10.1196129,11.4516129,0.284612903
Dadraand Nagar Haveli,2018,4,11.5980854,26.55,56.4,16.02333333,10.10256667,9.12,0.281666667
Dadraand Nagar Haveli,2018,5,17.46409416,25.08387097,74.90322581,19.86451613,10.08793548,7.664516129,0.404774194
Dadraand Nagar Haveli,2018,6,11.8936218,22.96,83.1,19.75,10.0845,16.34,0.463
Dadraand Nagar Haveli,2018,7,357.3801479,22.51935484,81.12903226,18.9483871,10.08770968,19.23548387,0.447193548
Dadraand Nagar Haveli,2018,8,210.3535248,22.06451613,80.90322581,18.47419355,10.09651613,18.70967742,0.449322581
Dadraand Nagar Haveli,2018,9,0,22.83333333,77.93333333,18.42666667,10.11046667,9.14,0.424333333
Dadraand Nagar Haveli,2018,10,0,22.68064516,72.25806452,16.67096774,10.12580645,10.46129032,0.400322581
Dadraand Nagar Haveli,2018,11,0,22.17,70.33333333,15.49,10.13923333,13.15,0.320033333
Dadraand Nagar Haveli,2018,12,12.11080456,21.87741935,67.09677419,14.58709677,10.14348387,11.55806452,0.277032258
Dadraand Nagar Haveli,2019,1,0,20.58064516,58.38709677,10.09032258,10.15806452,11.80645161,0.269709677
Dadraand Nagar Haveli,2019,2,0,23.71785714,54.67857143,12.08571429,10.14539286,12.13214286,0.284071429
Dadraand Nagar Haveli,2019,3,1.973256707,26.73870968,44.25806452,11.53548387,10.12519355,10.36129032,0.239870968
Dadraand Nagar Haveli,2019,4,0,27.78666667,47.26666667,13.87333333,10.10486667,9.17,0.273066667
Dadraand Nagar Haveli,2019,5,0,26.98709677,62.77419355,18.40967742,10.09467742,8.912903226,0.308741935
Dadraand Nagar Haveli,2019,6,1.712364554,24.66,75.6,19.66666667,10.08423333,15.07333333,0.384466667
Dadraand Nagar Haveli,2019,7,184.7365286,23.42580645,77.5483871,18.92580645,10.09022581,17.82903226,0.391387097
Dadraand Nagar Haveli,2019,8,459.6983477,22.48709677,82.90322581,19.24193548,10.09577419,17.65483871,0.450290323
Dadraand Nagar Haveli,2019,9,36.57712269,22.79,82.43333333,19.41,10.10736667,13.17333333,0.438866667
Dadraand Nagar Haveli,2019,10,185.3847928,22.30645161,84.87096774,19.41290323,10.12293548,9.264516129,0.475419355
Dadraand Nagar Haveli,2019,11,0,22.31666667,77.66666667,17.78333333,10.13336667,11.70666667,0.3686
Dadraand Nagar Haveli,2019,12,5.188051179,21.12258065,76.96774194,16.43225806,10.14703226,14.04193548,0.339032258
Dadraand Nagar Haveli,2020,1,0,22.32903226,64.74193548,13.98709677,10.14535484,12.09677419,0.262741935
Dadraand Nagar Haveli,2020,2,0,23.25862069,57.13793103,12.6,10.14582759,13.31724138,0.249206897
Dadraand Nagar Haveli,2020,3,3.761818767,25.57419355,54.51612903,13.95806452,10.12445161,10.98387097,0.281290323
Dadraand Nagar Haveli,2020,4,0,26.94,52.83333333,14.68333333,10.1177,9.89,0.268166667
Dadraand Nagar Haveli,2020,5,16.22664833,27.46774194,59.38709677,17.54193548,10.09141935,9.996774194,0.298225806
Dadraand Nagar Haveli,2020,6,80.47638083,23.81333333,78.5,19.53333333,10.08583333,14.75,0.4099
Dadraand Nagar Haveli,2020,7,105.0382506,22.6,85.77419355,19.91935484,10.08477419,12.48064516,0.490225806
Dadraand Nagar Haveli,2020,8,327.910195,22.51935484,82.29032258,19.12258065,10.09041935,15.49032258,0.465774194
Dadraand Nagar Haveli,2020,9,98.30342591,22.06333333,86.9,19.63,10.0926,13.36666667,0.4893
Dadraand Nagar Haveli,2020,10,46.89463383,22.06774194,81.80645161,18.52580645,10.09964516,10.62903226,0.461870968
Dadraand Nagar Haveli,2020,11,0,21.54333333,78.46666667,17.20666667,10.1362,13.41333333,0.378633333
Dadraand Nagar Haveli,2020,12,0.600543931,20.10967742,77.83870968,15.56774194,10.14225806,13.56774194,0.368709677
Dadraand Nagar Haveli,2021,1,2.931444168,20.98709677,72.96774194,15.10645161,10.13487097,12.67096774,0.318290323
Dadraand Nagar Haveli,2021,2,0,21.58214286,58.14285714,11.12857143,10.14114286,11.60714286,0.285178571
Dadraand Nagar Haveli,2021,3,8.867162377,25.32580645,43.06451613,9.351612903,10.12216129,12.1483871,0.250516129
Dadraand Nagar Haveli,2021,4,4.287215233,26.19333333,57.13333333,15.33666667,10.1111,8.686666667,0.315133333
Dadraand Nagar Haveli,2021,5,2.282632843,25.06129032,71.96774194,18.89354839,10.09222581,11.41290323,0.358516129
Dadraand Nagar Haveli,2021,6,64.90031824,23.57666667,75.76666667,18.62666667,10.09816667,14.77666667,0.392333333
Dadraand Nagar Haveli,2021,7,42.75793001,22.55806452,82.58064516,19.20322581,10.08790323,16.52580645,0.465096774
Dadraand Nagar Haveli,2021,8,68.75235536,22.67419355,81.5483871,19.11612903,10.09883871,13.45483871,0.446451613
Dadraand Nagar Haveli,2021,9,87.66738158,22.73666667,80.83333333,19,10.09376667,13.41666667,0.435866667
Dadraand Nagar Haveli,2021,10,48.24316797,22.3,85.09677419,19.45483871,10.10703226,8.648387097,0.481774194
Dadraand Nagar Haveli,2021,11,0,21.04,87.66666667,18.74333333,10.1124,11.45666667,0.486433333
Dadraand Nagar Haveli,2021,12,36.77602363,20.47096774,76.96774194,15.72258065,10.15203226,10.83870968,0.358
Dadraand Nagar Haveli,2022,1,32.10945144,21.24516129,66.67741935,13.80967742,10.14016129,10.59032258,0.273387097
Dadraand Nagar Haveli,2022,2,0,22.54642857,56.32142857,11.83928571,10.12914286,11.43571429,0.251714286
Dadraand Nagar Haveli,2022,3,0,25.1516129,46.83870968,11.37741935,10.11135484,11.42580645,0.256806452
Dadraand Nagar Haveli,2022,4,0,26.55,56.03333333,15.49333333,10.10153333,9.79,0.295033333
Dadraand Nagar Haveli,2022,5,14.06777889,24.03548387,76.83870968,19.16129032,10.08045161,11.54193548,0.417032258
Dadraand Nagar Haveli,2022,6,0,23.09333333,81.2,19.39333333,10.08603333,12.98666667,0.439
Dadraand Nagar Haveli,2022,7,96.40606193,22.21935484,83.87096774,19.1483871,10.08587097,15.8483871,0.474451613
Dadraand Nagar Haveli,2022,8,242.753445,22.19677419,83.16129032,19.00645161,10.08487097,14.30645161,0.46383871
Dadraand Nagar Haveli,2022,9,3.220193729,22.22,81.93333333,18.70666667,10.09996667,12.03333333,0.4258
Dadraand Nagar Haveli,2022,10,120.3858283,21.47096774,80.58064516,17.66129032,10.11854839,9.170967742,0.445935484
Dadraand Nagar Haveli,2022,11,0,20.75,77.76666667,16.23333333,10.13396667,11.35,0.372733333
Dadraand Nagar Haveli,2022,12,0,20.44516129,75.41935484,15.30967742,10.13303226,12.66451613,0.362258065
Dadraand Nagar Haveli,2023,1,0,20.11612903,64.4516129,11.63548387,10.15190323,12.16129032,0.268322581
Dadraand Nagar Haveli,2023,2,0,22.58214286,47.07142857,8.917857143,10.14321429,12.67142857,0.260071429
Dadraand Nagar Haveli,2023,3,15.15160083,24.34516129,49.83870968,11.25483871,10.1303871,11.57741935,0.280548387
Dadraand Nagar Haveli,2023,4,40.98156166,26.45,50.36666667,13.61333333,10.10973333,9.726666667,0.290533333
Dadraand Nagar Haveli,2023,5,8.796151815,25.16129032,71.93548387,19.01612903,10.10890323,8.235483871,0.407935484
Dadraand Nagar Haveli,2023,6,5.522815287,24.55666667,75.1,19.39666667,10.09576667,13.68,0.4047
Dadraand Nagar Haveli,2023,7,131.7360803,22.59354839,82.51612903,19.25483871,10.09974194,18.84516129,0.455870968
Dadraand Nagar Haveli,2023,8,92.81551775,24.23548387,71.77419355,18.23870968,10.10974194,12.69354839,0.329870968
Dadraand Nagar Haveli,2023,9,47.15373677,23.11666667,80.8,19.31333333,10.10143333,13.55333333,0.4398
Dadraand Nagar Haveli,2023,10,6.254807472,23.83548387,67.90322581,16.58064516,10.13116129,10.04193548,0.343806452
Dadraand Nagar Haveli,2023,11,0,22.44333333,77.7,17.86,10.13993333,12.44666667,0.378466667
Dadraand Nagar Haveli,2023,12,0.28900823,21.74193548,73.4516129,16.05483871,10.14506452,13.33548387,0.310096774
Dadraand Nagar Haveli,2024,1,15.30943194,21.7,66,14,10.153,12.4,0.278
Dadraand Nagar Haveli,2024,2,0,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,3,17.27834186,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,4,0,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,5,13.62082401,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,6,29.73406696,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,7,141.4354639,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,8,173.6903832,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,9,153.226389,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,10,17.93895931,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,11,0,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Dadraand Nagar Haveli,2024,12,0,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Goa,1975,1,0,20.00645161,58.16129032,10.07741935,10.14451613,10.46774194,0.251096774
Goa,1975,2,0,23.15714286,54.78571429,12.04285714,10.12982143,9.017857143,0.253678571
Goa,1975,3,0,25.53870968,45.90322581,10.80967742,10.11151613,9.441935484,0.257870968
Goa,1975,4,0,28.11419634,43.23333333,12.59333333,10.08063333,9.253333333,0.2537
Goa,1975,5,9.695439115,25.9,65.74193548,18.06129032,10.07535484,10.33870968,0.352516129
Goa,1975,6,0,22.89333333,76,18.02666667,10.06866667,18.28,0.3992
Goa,1975,7,697.0183495,21.77096774,81.87096774,18.34516129,10.08393548,12.68064516,0.460870968
Goa,1975,8,52.30259769,21.88709677,80.70967742,18.2483871,10.07048387,15.91612903,0.45583871
Goa,1975,9,434.9985833,21.62,82.53333333,18.28333333,10.08743333,10.06666667,0.462766667
Goa,1975,10,248.410819,21.27096774,82.5483871,17.93870968,10.09474194,8.867741935,0.453193548
Goa,1975,11,0,19.45333333,77.46666667,14.95,10.1247,9.8,0.4067
Goa,1975,12,0,18.7,66.25806452,11.32258065,10.14232258,10.92580645,0.289516129
Goa,1976,1,0,18.9483871,61.83870968,10.1,10.14803226,10.76451613,0.252451613
Goa,1976,2,0,21.32413793,46.82758621,6.910344828,10.12989655,10,0.250413793
Goa,1976,3,0,25.31935484,37.06451613,7.322580645,10.10525806,9.858064516,0.250225806
Goa,1976,4,0,26.72333333,49.06666667,13.57333333,10.0996,7.356666667,0.281066667
Goa,1976,5,1.574865922,26.06774194,58.29032258,15.82258065,10.0856129,11.51612903,0.300612903
Goa,1976,6,0,24.49,65.43333333,16.9,10.0805,15.00666667,0.291833333
Goa,1976,7,384.326634,22.77419355,75.58064516,17.89032258,10.08141935,18.14516129,0.373516129
Goa,1976,8,106.3003897,22.47741935,76.51612903,17.85806452,10.0853871,14.65806452,0.380129032
Goa,1976,9,64.57169618,22.93,72.5,17.19333333,10.1095,10.61333333,0.3536
Goa,1976,10,0,22.70322581,69.35483871,15.89677419,10.11477419,9.006451613,0.355193548
Goa,1976,11,0,21.14666667,79.96666667,17.16,10.10963333,9.95,0.4052
Goa,1976,12,17.21469927,19.87741935,70.06451613,13.28709677,10.14480645,10.80322581,0.32316129
Goa,1977,1,0,20.03548387,55.09677419,8.916129032,10.13870968,9.712903226,0.253096774
Goa,1977,2,0,22.55714286,54.39285714,10.90714286,10.134,10.475,0.252321429
Goa,1977,3,0,25.01935484,47.61290323,11,10.12774194,10.09677419,0.252677419
Goa,1977,4,0,26.47666667,54.9,15.30333333,10.09333333,7.216666667,0.292033333
Goa,1977,5,74.0487093,24.69677419,73.74193548,19.21935484,10.08729032,7.335483871,0.39883871
Goa,1977,6,0,23.60666667,74.36666667,18.39,10.07426667,16.38333333,0.3784
Goa,1977,7,575.6939845,22.66451613,75.41935484,17.77419355,10.07245161,17.12258065,0.360645161
Goa,1977,8,8.254209712,22.65483871,75.12903226,17.72258065,10.0923871,14.7,0.365548387
Goa,1977,9,197.4575664,22.93666667,75.03333333,17.83666667,10.101,11.55333333,0.3625
Goa,1977,10,638.5630577,21.77419355,82.16129032,18.29354839,10.12535484,8.990322581,0.455774194
Goa,1977,11,0,21.22333333,82.13333333,17.74,10.1267,10.88333333,0.405266667
Goa,1977,12,0,19.45806452,69.06451613,12.65483871,10.15496774,9.8,0.291774194
Goa,1978,1,4.030112773,20.62258065,57.51612903,10.17741935,10.14993548,9.735483871,0.251806452
Goa,1978,2,0,22.67142857,57.85714286,12.56785714,10.14646429,9.414285714,0.259178571
Goa,1978,3,0,25.31612903,50.03225806,12.64516129,10.11364516,8.035483871,0.253096774
Goa,1978,4,0,26.59333333,53.56666667,14.97333333,10.1007,7.59,0.3099
Goa,1978,5,111.5586314,25.81612903,65.35483871,17.77096774,10.07593548,10.59677419,0.351741935
Goa,1978,6,0,22.46,78.56666667,18.31333333,10.0808,17.56,0.427833333
Goa,1978,7,358.7778628,21.58064516,83.25806452,18.44516129,10.08058065,15.40967742,0.465806452
Goa,1978,8,39.79586247,21.54516129,80.03225806,17.8,10.09158065,18.58387097,0.456516129
Goa,1978,9,254.9432633,21.87,77.3,17.44666667,10.10523333,12.35333333,0.385133333
Goa,1978,10,53.1610223,21.73548387,80.35483871,17.85806452,10.12025806,8.564516129,0.451193548
Goa,1978,11,0,20.65,77,15.86666667,10.13933333,10.51333333,0.406666667
Goa,1978,12,0.624882698,20.07419355,76.67741935,15.28064516,10.15477419,12.21612903,0.317
Goa,1979,1,36.23596266,20.71612903,65.64516129,12.85483871,10.15025806,9.958064516,0.292516129
Goa,1979,2,0,22.86428571,65.71428571,15.275,10.12846429,8.442857143,0.293964286
Goa,1979,3,0,25.22258065,46.03225806,11.07096774,10.11629032,8.819354839,0.260645161
Goa,1979,4,0,27.21666667,48.36666667,13.68,10.09696667,7.356666667,0.280766667
Goa,1979,5,16.16312252,26.49677419,56.83870968,15.92258065,10.08854839,9.45483871,0.306129032
Goa,1979,6,0,24.16666667,75.56666667,19.21666667,10.08323333,15.86,0.414533333
Goa,1979,7,251.3968701,22.92580645,75.93548387,18.17419355,10.0946129,16.71612903,0.379419355
Goa,1979,8,65.30809349,22.7483871,73.03225806,17.31290323,10.09164516,16.29354839,0.365580645
Goa,1979,9,385.1865011,22.40333333,82.1,18.95,10.10013333,8.813333333,0.466166667
Goa,1979,10,32.83224788,22.07419355,77.22580645,17.39354839,10.1356129,8.738709677,0.406419355
Goa,1979,11,0,21.05666667,85.23333333,18.29666667,10.12136667,11.66333333,0.455166667
Goa,1979,12,0,19.99677419,73,14.20645161,10.15693548,10.48709677,0.340322581
Goa,1980,1,0,20.32258065,58.67741935,10.37096774,10.14454839,10.19677419,0.254967742
Goa,1980,2,0,23.29310345,46.17241379,9.131034483,10.13224138,10.11724138,0.251
Goa,1980,3,0,25.58709677,42.29032258,9.738709677,10.12225806,9.509677419,0.259967742
Goa,1980,4,0,26.74666667,56.4,15.73333333,10.09786667,7.296666667,0.323633333
Goa,1980,5,28.11364019,25.62903226,71.35483871,19.35483871,10.09170968,8.432258065,0.399741935
Goa,1980,6,0,22.79,79.93333333,18.94,10.0851,18.31333333,0.458133333
Goa,1980,7,180.5904449,21.93870968,80.06451613,18.17419355,10.09732258,17.86451613,0.463516129
Goa,1980,8,50.3295368,21.67741935,80.06451613,17.9,10.10767742,16.29032258,0.442
Goa,1980,9,231.3521065,22.49666667,77.96666667,18.09,10.1163,10.25666667,0.402133333
Goa,1980,10,36.66932777,21.65483871,75.51612903,16.59677419,10.12590323,7.693548387,0.440419355
Goa,1980,11,0,20.63,75.26666667,15.49,10.14176667,10.24666667,0.3973
Goa,1980,12,0,19.93870968,66.19354839,12.55483871,10.14035484,9.451612903,0.331
Goa,1981,1,27.70887476,20.3483871,61.03225806,11.27419355,10.15429032,9.648387097,0.271032258
Goa,1981,2,0,22.95,43.89285714,7.575,10.14,10.19285714,0.251928571
Goa,1981,3,0.109824613,24.3483871,54.67741935,12.88387097,10.12719355,8.477419355,0.313709677
Goa,1981,4,0,26.48,54.13333333,15.04666667,10.103,8.07,0.282066667
Goa,1981,5,3.884939954,24.9483871,70.12903226,18.34193548,10.08619355,8.167741935,0.395
